,url
74,https://artsandculture.google.com/asset/dancers-practicing-at-the-barre/RQG7zV4YfSqQVA
75,https://artsandculture.google.com/asset/mother/QAGMMtJioH0OrA
76,https://artsandculture.google.com/asset/the-fountain-villa-torlonia-frascati-italy/ygHTOAs5deONKw
77,https://artsandculture.google.com/asset/snow-scene-at-argenteuil/6gG1NjNrhREvdQ
78,https://artsandculture.google.com/asset/zogende-vrouw/hQEjHbjXDuo3AA
79,https://artsandculture.google.com/asset/let-del-bronzo/ywGUG5QklJ5imw
80,https://artsandculture.google.com/asset/autumn-on-the-seine-argenteuil-automne-sur-la-seine-argenteuil/ywFLoALRQJioMw
81,https://artsandculture.google.com/asset/water-lilies/dAEuBA4l1GeOtA
82,https://artsandculture.google.com/asset/the-water-lily-pond-in-the-evening/ZQEhQOF10hwhUQ
83,https://artsandculture.google.com/asset/the-water-lilies-morning/IAHgEdqp703amQ
84,https://artsandculture.google.com/asset/on-the-wallaby-track/xwGJklZFyF2eJg
85,https://artsandculture.google.com/asset/the-argenteuil-bridge/zAGt_suewfK9Qw
86,https://artsandculture.google.com/asset/haystacks-end-of-summer/uAGiTS7UJkQXUw
87,https://artsandculture.google.com/asset/the-little-sailing-boat/cAHgs6Ss-md1mg
88,https://artsandculture.google.com/asset/cotton-merchants-in-new-orleans/CAHITK62r5EA1Q
89,https://artsandculture.google.com/asset/maternal-caress/TgGJi3ZFWbiiJQ
90,https://artsandculture.google.com/asset/summer-evening-on-the-beach-at-skagen-the-painter-and-his-wife/ywH85ZHPm21PHg
91,https://artsandculture.google.com/asset/the-age-of-bronze/1AG7wEFT7IlxGg
92,https://artsandculture.google.com/asset/parisiennes-in-algerian-costume-or-harem/WAHKY_cujzY-pA
93,https://artsandculture.google.com/asset/maternal-caress/6QHj3N2RfK4j4A
94,https://artsandculture.google.com/asset/portrait-of-varya-adoratskaya/IAH-6rpfy-yuEQ
95,https://artsandculture.google.com/asset/maternal-caress/TwGNPoPw76dypA
96,https://artsandculture.google.com/asset/eternal-springtime/AQHYoASueQtPoA
97,https://artsandculture.google.com/asset/in-the-conservatory/QwGnAJGHf7dMBQ
98,https://artsandculture.google.com/asset/boy-blowing-bubbles/gAHTj717hdbLLQ
99,https://artsandculture.google.com/asset/the-dance-lesson/YgGEeIKyMMcQaQ
100,https://artsandculture.google.com/asset/la-pointe-de-la-hve-at-low-tide/1wF1kz5yJrRk5Q
101,https://artsandculture.google.com/asset/the-gare-saint-lazare-arrival-of-a-train/gQHVYlLzUjpD7w
102,https://artsandculture.google.com/asset/mrs-carl-meyer-and-her-children/QgFBYCaShyzX3A
103,https://artsandculture.google.com/asset/capturing-the-moment/FQFuHcDMjyOnuw
104,https://artsandculture.google.com/asset/grainstacks/vAHYZD6C0IZXyA
105,https://artsandculture.google.com/asset/the-water-lilies-the-clouds/YQEt9_UVgiL-Og
106,https://artsandculture.google.com/asset/the-gardens-at-the-sorolla-family-house/1wFLBQwMSDA8lw
107,https://artsandculture.google.com/asset/a-game-of-croquet/DgGpvcH0KQp_rg
108,https://artsandculture.google.com/asset/plum-brandy/RAEnFZY7MHkxdw
109,https://artsandculture.google.com/asset/young-woman-with-ibis/TgGq5A9m1oJ9mQ
110,https://artsandculture.google.com/asset/lage-dairain-the-bronze-age/9AH7NE4gaUWiKQ
111,https://artsandculture.google.com/asset/vendedora-de-flores/ewGjbP7tTV1Qtg
112,https://artsandculture.google.com/asset/vtheuil-in-winter/9AHM7WTDMpd7Mw
113,https://artsandculture.google.com/asset/boulevard-montmartre-spring/GQFQaBkcnONwiQ
